algorithm,pop_condition,n_players,n_rounds,n_cats,opponent_type,society_pop_sum,agent_final_pop,agent_percentile,agent_won
SW-UCB,equal,15,10,1,banditsociety,1500.5806525450826,100.79025438100291,0.6,0
SW-UCB,equal,15,10,1,banditsociety,1509.8186583069019,109.38821510342987,0.8,0
DQN,equal,15,10,1,cabsrandomparams,1592.1678807125897,127.07175390145245,0.8666666666666667,0
DQN,equal,15,10,1,cabsrandomparams,1804.628852059484,115.4555504111836,0.5333333333333333,0
DQN,equal,15,10,1,cabsrandomparams,1611.3097346145441,114.38530011674553,0.7333333333333333,0
DQN,equal,15,10,1,cabsrandomparams,1669.8234781980702,119.17488584535243,0.7333333333333333,0
DQN,equal,15,10,1,cabsrandomparams,1610.392522010736,106.566960335342,0.4,0
SW-UCB,equal,5,30,0,cabsonecat,1752.3646430886424,36.078976049432505,0.2,0
SW-UCB,equal,5,30,0,cabsonecat,1820.7934797115183,153.30229985107317,0.2,0
SW-UCB,equal,5,30,0,cabsonecat,1625.6859625079617,40.7379633713534,0.2,0
SW-UCB,equal,5,30,0,cabsonecat,599.2369529394043,77.82454312173412,0.4,0
SW-UCB,equal,5,30,0,cabsonecat,1603.186384948574,99.61085720462012,0.2,0
AlegAATr,equal,10,10,0,cabstwocats,904.3820750088048,90.43820750088048,1.0,1
AlegAATr,equal,10,10,0,cabstwocats,904.3820750088048,90.43820750088048,1.0,1
AlegAATr,equal,10,10,0,cabstwocats,904.3820750088048,90.43820750088048,1.0,1
AlegAATr,equal,10,10,0,cabstwocats,904.3820750088048,90.43820750088048,1.0,1
AlegAATr,equal,10,10,0,cabstwocats,904.3820750088048,90.43820750088048,1.0,1
D-UCB,equal,10,20,1,selfplay,818.851016588103,99.16509155536896,0.7,0
D-UCB,equal,10,20,1,selfplay,800.2567707280335,82.17916964677613,0.3,0
D-UCB,equal,10,20,1,selfplay,796.8926309326672,96.81110847550441,0.6,0
D-UCB,equal,10,20,1,selfplay,805.285641060659,93.55980521089919,0.6,0
D-UCB,equal,10,20,1,selfplay,796.3811936410088,97.34460472789378,0.7,0
SW-UCB,equal,10,30,1,randoms,446.62663829194344,181.90393406674784,0.9,0
SW-UCB,equal,10,30,1,randoms,404.11029009695795,167.00844441218007,0.9,0
SW-UCB,equal,10,30,1,randoms,396.4847922794047,162.8239210934311,0.9,0
SW-UCB,equal,10,30,1,randoms,421.2971852879566,164.6177889763508,0.9,0
SW-UCB,equal,10,30,1,randoms,400.95268676189914,164.14049089653184,0.9,0
SW-UCB,equal,5,20,0,cabsonecat,1128.0528894922752,57.77356917316532,0.2,0
SW-UCB,equal,5,20,0,cabsonecat,412.6563502082071,86.60315947627954,1.0,1
SW-UCB,equal,5,20,0,cabsonecat,1209.3208394135934,80.89051965402184,0.2,0
SW-UCB,equal,5,20,0,cabsonecat,909.1603713744437,92.37287761997328,0.2,0
SW-UCB,equal,5,20,0,cabsonecat,1282.1200050850243,46.03116608429915,0.2,0
DQN,equal,5,20,1,randoms,186.9095296703059,2.1110357479453388,0.8,0
DQN,equal,5,20,1,randoms,268.5663297039263,113.97425824562107,0.8,0
DQN,equal,5,20,1,randoms,257.77276136825157,121.95763267590031,0.8,0
DQN,equal,5,20,1,randoms,125.4229382622733,0.6144258128398721,0.6,0
DQN,equal,5,20,1,randoms,259.14317190435605,119.68933441962274,0.8,0
DQN,equal,5,30,1,randoms,166.42348902370216,1.8830721255065974,0.8,0
DQN,equal,5,30,1,randoms,176.09088614526715,2.6608148710596473,0.8,0
DQN,equal,5,30,1,randoms,270.1613934005668,111.9477989990825,0.8,0
DQN,equal,5,30,1,randoms,292.7957586511675,115.50334240575287,0.8,0
DQN,equal,5,30,1,randoms,152.93982611016546,3.1424897864270105,0.8,0
SW-UCB,equal,20,10,0,cabstwocats,1815.1181522490763,85.94940126218444,0.05,0
SW-UCB,equal,20,10,0,cabstwocats,1815.2733781490833,85.91801611120664,0.05,0
SW-UCB,equal,20,10,0,cabstwocats,1814.177194512019,78.20400463297085,0.05,0
SW-UCB,equal,20,10,0,cabstwocats,1813.99960014731,84.53364410174672,0.05,0
SW-UCB,equal,20,10,0,cabstwocats,1814.114911006342,75.2286969229009,0.05,0
UCB,equal,15,30,1,cabstwocats,1099.4048131730056,69.72063462237465,0.13333333333333333,0
UCB,equal,15,30,1,cabstwocats,1103.3865227286046,73.64148233930804,0.13333333333333333,0
UCB,equal,15,30,1,cabstwocats,1058.5490625836253,62.36815534684134,0.13333333333333333,0
UCB,equal,15,30,1,cabstwocats,1072.355254231459,75.5318313059448,0.7333333333333333,0
UCB,equal,15,30,1,cabstwocats,1060.3106419883538,62.313975540852084,0.13333333333333333,0
UCB,equal,10,10,0,banditsociety,1038.0791388273783,102.46566237204085,0.4,0
UCB,equal,10,10,0,banditsociety,1012.2606565601127,116.81261319516207,0.8,0
UCB,equal,10,10,0,banditsociety,949.0603240604144,80.48835566987165,0.3,0
UCB,equal,10,10,0,banditsociety,970.885252626323,98.29556982774751,0.5,0
UCB,equal,10,10,0,banditsociety,992.6586234523999,93.33676611450322,0.5,0
UCB,equal,15,20,1,cabstwocats,1171.7793639667627,69.49074145059652,0.13333333333333333,0
UCB,equal,15,20,1,cabstwocats,1220.3711798103122,87.27370525927176,1.0,1
UCB,equal,15,20,1,cabstwocats,1173.9152842969727,83.54053061360825,0.8,0
UCB,equal,15,20,1,cabstwocats,1215.5026001183573,78.10378907654054,0.13333333333333333,0
UCB,equal,15,20,1,cabstwocats,1173.1364876178166,69.09024140716186,0.13333333333333333,0
UCB,equal,15,20,0,cabstwocats,1610.5148930249463,83.72497703844934,0.13333333333333333,0
UCB,equal,15,20,0,cabstwocats,1264.7735317265801,68.26119092859322,0.06666666666666667,0
UCB,equal,15,20,0,cabstwocats,1232.1327021579898,77.75945188769703,0.06666666666666667,0
UCB,equal,15,20,0,cabstwocats,1232.818925845915,58.60559861035758,0.06666666666666667,0
UCB,equal,15,20,0,cabstwocats,1240.1310574946501,81.16631820792892,0.13333333333333333,0
DQN,equal,15,10,2,selfplay,1513.947922460485,60.018404289089396,0.06666666666666667,0
DQN,equal,15,10,2,selfplay,1539.9625759486448,106.64657775947995,0.6,0
DQN,equal,15,10,2,selfplay,1487.2714054521723,136.07095648499237,1.0,1
DQN,equal,15,10,2,selfplay,1464.341985941088,88.66976409303336,0.26666666666666666,0
DQN,equal,15,10,2,selfplay,1461.5907391386224,95.98773530223579,0.4,0
UCB,equal,10,10,1,banditsociety,941.0669786794807,99.26305018235821,0.8,0
UCB,equal,10,10,1,banditsociety,918.7253431877747,99.56388698283305,0.8,0
UCB,equal,10,10,1,banditsociety,921.7204613353516,91.57159336828246,0.7,0
UCB,equal,10,10,1,banditsociety,925.2755272524806,90.58569301676656,0.5,0
UCB,equal,10,10,1,banditsociety,976.0581502725754,102.21286395318099,0.7,0
UCB,equal,15,30,0,cabstwocats,1122.667275868804,51.43797303502947,0.06666666666666667,0
UCB,equal,15,30,0,cabstwocats,1114.9393380326255,53.00181011020221,0.06666666666666667,0
UCB,equal,15,30,0,cabstwocats,1114.4142298879665,66.87767583530703,0.06666666666666667,0
UCB,equal,15,30,0,cabstwocats,1114.9393380326255,53.00181011020221,0.06666666666666667,0
UCB,equal,15,30,0,cabstwocats,1115.1243415443184,53.97598123961357,0.06666666666666667,0
R-UCB,equal,15,40,2,banditsociety,1198.3888547644988,0.02964051572696414,0.26666666666666666,0
R-UCB,equal,15,40,2,banditsociety,626.0402318961236,0.0,0.2,0
R-UCB,equal,15,40,2,banditsociety,1743.933272971951,7.086345399365257e-15,0.3333333333333333,0
R-UCB,equal,15,40,2,banditsociety,731.727252845357,152.56799992327177,0.8666666666666667,0
R-UCB,equal,15,40,2,banditsociety,924.0120196190046,0.01779096227563027,0.13333333333333333,0
DQN,equal,5,30,0,randoms,235.4648962343668,208.12967649148325,1.0,1
DQN,equal,5,30,0,randoms,244.29425853143056,167.591515645024,1.0,1
DQN,equal,5,30,0,randoms,242.57432064470754,228.0086646062827,1.0,1
DQN,equal,5,30,0,randoms,173.93925693894263,154.8992026048135,1.0,1
DQN,equal,5,30,0,randoms,246.04519016473398,208.60785909736958,1.0,1
SW-UCB,equal,20,10,1,cabstwocats,1764.7877343026735,56.22061211171204,0.1,0
SW-UCB,equal,20,10,1,cabstwocats,1756.452470679754,78.35233751609033,0.1,0
SW-UCB,equal,20,10,1,cabstwocats,1777.3340112088379,84.25513270305689,0.1,0
SW-UCB,equal,20,10,1,cabstwocats,1754.768486148783,78.38017721335501,0.1,0
SW-UCB,equal,20,10,1,cabstwocats,1778.7365457420944,89.32464355923258,0.2,0
EEE,equal,20,10,2,banditsociety,1998.0625521677632,119.71083979290734,0.95,0
EEE,equal,20,10,2,banditsociety,1678.5527219046608,26.05237990795918,0.2,0
EEE,equal,20,10,2,banditsociety,1697.3431183438845,0.0,0.05,0
EEE,equal,20,10,2,banditsociety,1898.576133143441,83.02564925772154,0.25,0
EEE,equal,20,10,2,banditsociety,1990.0894458814912,77.41463963281541,0.05,0
EXP4,equal,10,40,2,cabsnocat,374.79853360968076,2.0296264668928643e-16,0.1,0
EXP4,equal,10,40,2,cabsnocat,251.71920055157022,2.003605614753212e-15,0.4,0
EXP4,equal,10,40,2,cabsnocat,228.44623659283718,4.805184028455756e-16,0.3,0
EXP4,equal,10,40,2,cabsnocat,210.7105162897347,0.0,0.1,0
EXP4,equal,10,40,2,cabsnocat,222.5783817020178,3.977720930414819e-15,0.5,0
DQN,equal,15,30,2,banditsociety,696.0172446515221,225.6170007784746,1.0,1
DQN,equal,15,30,2,banditsociety,1776.9303069703615,158.431580652356,0.8,0
DQN,equal,15,30,2,banditsociety,1394.5026808851835,2.3314683517128287e-15,0.3333333333333333,0
DQN,equal,15,30,2,banditsociety,1870.4308713621306,114.45999295043995,0.5333333333333333,0
DQN,equal,15,30,2,banditsociety,930.3595782791601,133.45401013782634,0.8,0
DQN,equal,5,20,0,randoms,264.37559229683995,213.87358908980212,1.0,1
DQN,equal,5,20,0,randoms,247.3128816067673,205.33434210949088,1.0,1
DQN,equal,5,20,0,randoms,270.1402308829529,211.381225752648,1.0,1
DQN,equal,5,20,0,randoms,271.97559375097023,215.74809475579085,1.0,1
DQN,equal,5,20,0,randoms,266.8895912690683,221.69423659166478,1.0,1
DQN,equal,15,20,2,banditsociety,1574.1650285648814,103.36799852117606,0.4,0
DQN,equal,15,20,2,banditsociety,1582.6921518545594,110.72769302011947,0.6,0
DQN,equal,15,20,2,banditsociety,1577.9805358616616,93.21665482709987,0.4,0
DQN,equal,15,20,2,banditsociety,950.9380348063826,1.8866329304573972,0.4666666666666667,0
DQN,equal,15,20,2,banditsociety,1603.308277949063,89.42769931193611,0.26666666666666666,0
SW-UCB,equal,10,30,0,randoms,319.40236270582454,272.38169245384165,1.0,1
SW-UCB,equal,10,30,0,randoms,349.16755310673744,294.29508008807755,1.0,1
SW-UCB,equal,10,30,0,randoms,345.6119638847066,296.0480611344562,1.0,1
SW-UCB,equal,10,30,0,randoms,335.7539340312478,273.8315714732344,1.0,1
SW-UCB,equal,10,30,0,randoms,304.91552595842046,262.12614884193385,1.0,1
EXP4,equal,15,30,2,randoms,645.6900154879816,187.7701983397779,0.8666666666666667,0
EXP4,equal,15,30,2,randoms,622.0593894869411,130.88345080848137,0.8666666666666667,0
EXP4,equal,15,30,2,randoms,590.7237162293225,109.77646334018986,0.8666666666666667,0
EXP4,equal,15,30,2,randoms,634.7987538363928,172.60551191544806,0.8666666666666667,0
EXP4,equal,15,30,2,randoms,247.28328046216063,237.37888930212938,1.0,1
D-UCB,equal,10,20,0,selfplay,956.1066457681767,78.38266551996676,0.1,0
D-UCB,equal,10,20,0,selfplay,1064.2992395259805,99.24995878680079,0.4,0
D-UCB,equal,10,20,0,selfplay,997.0585229754773,93.96067746271673,0.5,0
D-UCB,equal,10,20,0,selfplay,987.1774988207892,106.7472748320102,0.7,0
D-UCB,equal,10,20,0,selfplay,983.6392312004975,97.24111859054409,0.5,0
EXP4,equal,5,40,2,cabsnocat,130.60619436060787,1.734723475976807e-18,0.2,0
EXP4,equal,5,40,2,cabsnocat,270.1433718620435,71.64375606452954,0.6,0
EXP4,equal,5,40,2,cabsnocat,203.9819994597231,1.734723475976807e-18,0.2,0
EXP4,equal,5,40,2,cabsnocat,280.8578050577386,86.30096742359066,0.6,0
EXP4,equal,5,40,2,cabsnocat,173.00770851307527,1.026914995629738,0.6,0
DQN,equal,15,40,2,banditsociety,1560.5487054750665,44.55759416753959,0.06666666666666667,0
DQN,equal,15,40,2,banditsociety,1723.4465838220633,63.39633118535777,0.06666666666666667,0
DQN,equal,15,40,2,banditsociety,1374.4536476364617,70.08615924934644,0.13333333333333333,0
DQN,equal,15,40,2,banditsociety,1041.6324182426733,136.60720197698356,0.9333333333333333,0
DQN,equal,15,40,2,banditsociety,1005.08019175958,5.3099885599650065e-15,0.26666666666666666,0
EEE,equal,15,10,2,cabsnocat,1452.069923079431,123.91964991030916,0.5333333333333333,0
EEE,equal,15,10,2,cabsnocat,1526.1987359237696,1.2434497875801753e-14,0.2,0
EEE,equal,15,10,2,cabsnocat,1423.025007257861,146.43008363685541,0.8,0
EEE,equal,15,10,2,cabsnocat,1999.116383254569,96.0849126552391,0.13333333333333333,0
EEE,equal,15,10,2,cabsnocat,1481.3697668034038,0.7250653663980327,0.26666666666666666,0
D-UCB,equal,20,20,2,banditsociety,1863.8823648423386,152.77748278912875,0.95,0
D-UCB,equal,20,20,2,banditsociety,2199.5112094406695,138.62477100816366,0.85,0
D-UCB,equal,20,20,2,banditsociety,2129.8011881181947,102.9176817329688,0.4,0
D-UCB,equal,20,20,2,banditsociety,2140.6755525951785,110.53418574123934,0.65,0
D-UCB,equal,20,20,2,banditsociety,2219.2593243134975,97.14125633689686,0.3,0
SW-UCB,equal,5,20,1,cabsonecat,531.5784800012905,73.71935305671754,0.4,0
SW-UCB,equal,5,20,1,cabsonecat,665.0458427926336,69.07464590235702,0.6,0
SW-UCB,equal,5,20,1,cabsonecat,672.2576830016682,61.27863212111945,0.4,0
SW-UCB,equal,5,20,1,cabsonecat,249.44837534955178,126.38769717832099,1.0,1
SW-UCB,equal,5,20,1,cabsonecat,525.8077029619706,107.89908837299866,0.6,0
AlegAATr,equal,5,20,2,randoms,344.901396009835,103.26233272968176,0.6,0
AlegAATr,equal,5,20,2,randoms,288.55393581738156,94.07429699175448,0.8,0
AlegAATr,equal,5,20,2,randoms,298.0082019854999,94.62855948561456,0.8,0
AlegAATr,equal,5,20,2,randoms,288.7250731038407,90.14934589016184,0.6,0
AlegAATr,equal,5,20,2,randoms,330.7718240876462,96.36778830939092,0.6,0
R-UCB,equal,10,40,1,cabsrandomparams,916.212518594489,135.8841034984469,0.8,0
R-UCB,equal,10,40,1,cabsrandomparams,1253.3348320943678,128.82047743069697,0.7,0
R-UCB,equal,10,40,1,cabsrandomparams,849.0836146516829,112.68761866651599,0.6,0
R-UCB,equal,10,40,1,cabsrandomparams,939.3948343095483,112.27754243368244,0.8,0
R-UCB,equal,10,40,1,cabsrandomparams,2034.517699791233,70.71692488667586,0.5,0
SW-UCB,equal,10,20,0,randoms,423.39279346862475,294.48871877862854,1.0,1
SW-UCB,equal,10,20,0,randoms,403.692473073051,233.96128810016035,1.0,1
SW-UCB,equal,10,20,0,randoms,414.4404015230808,265.942577584666,1.0,1
SW-UCB,equal,10,20,0,randoms,400.65506462339476,277.92316304522694,1.0,1
SW-UCB,equal,10,20,0,randoms,373.7023069953283,240.42831214455165,1.0,1
EXP4,equal,15,20,2,randoms,189.81744850623585,0.48017480191015993,0.7333333333333333,0
EXP4,equal,15,20,2,randoms,175.10679733450982,0.14594574586962183,0.4,0
EXP4,equal,15,20,2,randoms,288.65066398302076,250.205113119147,1.0,1
EXP4,equal,15,20,2,randoms,199.57287835873572,2.3842163817227804,0.8,0
EXP4,equal,15,20,2,randoms,619.7068574366322,192.80835386974485,1.0,1
D-UCB,equal,10,30,0,selfplay,1000.4367316771031,91.1900197518564,0.2,0
D-UCB,equal,10,30,0,selfplay,1130.8671481837318,132.5173547925616,0.8,0
D-UCB,equal,10,30,0,selfplay,969.3640411391825,80.71485500365014,0.2,0
D-UCB,equal,10,30,0,selfplay,978.5877477552775,78.61777532412918,0.2,0
D-UCB,equal,10,30,0,selfplay,1079.8880596196998,81.95932447917347,0.2,0
AlegAATr,equal,10,10,1,cabstwocats,904.3820750088048,90.43820750088048,1.0,1
AlegAATr,equal,10,10,1,cabstwocats,904.3820750088048,90.43820750088048,1.0,1
AlegAATr,equal,10,10,1,cabstwocats,1029.0114229106778,82.38866182620242,0.2,0
AlegAATr,equal,10,10,1,cabstwocats,904.3820750088048,90.43820750088048,1.0,1
AlegAATr,equal,10,10,1,cabstwocats,847.6855222815162,90.13242523843545,0.3,0
SW-UCB,equal,5,30,1,cabsonecat,197.29023421031044,187.80339890814477,1.0,1
SW-UCB,equal,5,30,1,cabsonecat,380.69346565069054,67.13494173763789,0.6,0
SW-UCB,equal,5,30,1,cabsonecat,500.57178797543196,54.60149779805983,0.4,0
SW-UCB,equal,5,30,1,cabsonecat,1006.2465229177839,23.84135871270804,0.4,0
SW-UCB,equal,5,30,1,cabsonecat,344.87600510406014,135.9046298716374,1.0,1
AlegAATr,equal,5,30,2,randoms,304.72330025969427,80.54534106911314,0.6,0
AlegAATr,equal,5,30,2,randoms,308.53408109683056,92.30868436746898,0.6,0
AlegAATr,equal,5,30,2,randoms,311.46298930374377,93.78309380163432,0.6,0
AlegAATr,equal,5,30,2,randoms,304.67694158452446,90.34378530594076,0.6,0
AlegAATr,equal,5,30,2,randoms,263.9800208212853,86.13588051463725,0.8,0
DQN,equal,15,10,0,cabsrandomparams,1772.6739547952964,125.15829595648825,0.6666666666666666,0
DQN,equal,15,10,0,cabsrandomparams,1752.6326829811576,101.48215127369919,0.26666666666666666,0
DQN,equal,15,10,0,cabsrandomparams,1809.1349174566885,110.34712243438963,0.3333333333333333,0
DQN,equal,15,10,0,cabsrandomparams,1754.9066040796813,117.81711462049489,0.4666666666666667,0
DQN,equal,15,10,0,cabsrandomparams,1629.4332423999547,120.11751621924573,0.7333333333333333,0
SW-UCB,equal,15,10,0,banditsociety,1604.6883407876949,125.79103893144719,0.8666666666666667,0
SW-UCB,equal,15,10,0,banditsociety,1610.7991850358824,120.56071722387085,0.6666666666666666,0
SW-UCB,equal,15,10,0,banditsociety,1513.799552557592,122.25733870833844,0.9333333333333333,0
SW-UCB,equal,15,10,0,banditsociety,1644.429726285148,100.29218432021828,0.26666666666666666,0
SW-UCB,equal,15,10,0,banditsociety,1513.9296377915296,94.06104377062412,0.26666666666666666,0
D-UCB,equal,20,30,2,banditsociety,2047.0577337458333,142.43572029135655,0.95,0
D-UCB,equal,20,30,2,banditsociety,2108.880327619012,94.45349297780164,0.4,0
D-UCB,equal,20,30,2,banditsociety,1959.940538112792,134.52818443865004,0.9,0
D-UCB,equal,20,30,2,banditsociety,2055.6032912429664,136.97008933874153,0.8,0
D-UCB,equal,20,30,2,banditsociety,2054.9882374842423,105.3475926445715,0.45,0
AlegAATr,equal,5,20,1,cabsonecat,714.585131797794,4.440892098500626e-16,0.2,0
AlegAATr,equal,5,20,1,cabsonecat,262.0670727276267,135.55826460737418,1.0,1
AlegAATr,equal,5,20,1,cabsonecat,805.8315246564455,227.76359552935713,0.8,0
AlegAATr,equal,5,20,1,cabsonecat,573.6416705791753,0.0,0.2,0
AlegAATr,equal,5,20,1,cabsonecat,339.4292591721186,114.7657356530687,1.0,1
SW-UCB,equal,20,30,1,mixture,3498.9448238691175,3.6940394321720613,0.3,0
SW-UCB,equal,20,30,1,mixture,972.1076814449825,2.49039108830752,0.35,0
SW-UCB,equal,20,30,1,mixture,4987.3787069178115,0.0672638277415466,0.05,0
SW-UCB,equal,20,30,1,mixture,4373.322618047362,66.76828030384483,0.25,0
SW-UCB,equal,20,30,1,mixture,4454.52053048481,127.41821428122569,0.4,0
DQN,equal,15,10,1,mixture,1371.3455251529394,73.5288821588631,0.4,0
DQN,equal,15,10,1,mixture,1484.3886594743624,116.51396587933158,0.6666666666666666,0
DQN,equal,15,10,1,mixture,1544.5680643922815,116.03058947807023,0.6666666666666666,0
DQN,equal,15,10,1,mixture,1573.5013390011084,153.46906769063207,0.8666666666666667,0
DQN,equal,15,10,1,mixture,1654.8249764067732,132.18687999274275,0.6,0
EEE,equal,20,20,0,cabsonecat,5632.225305298703,58.80325131605355,0.1,0
EEE,equal,20,20,0,cabsonecat,4125.604400296046,68.19604572686735,0.1,0
EEE,equal,20,20,0,cabsonecat,4468.1133056632925,169.58414243480084,0.3,0
EEE,equal,20,20,0,cabsonecat,3928.978948637887,135.15619158684396,0.4,0
EEE,equal,20,20,0,cabsonecat,5905.913711509312,44.44605627282242,0.05,0
SW-UCB,equal,20,20,1,mixture,2742.014315680302,96.70004987103097,0.45,0
SW-UCB,equal,20,20,1,mixture,2895.70219583431,83.26901975858726,0.35,0
SW-UCB,equal,20,20,1,mixture,2694.3742422501487,99.3041533062698,0.55,0
SW-UCB,equal,20,20,1,mixture,3073.280460095419,104.66204910292736,0.55,0
SW-UCB,equal,20,20,1,mixture,3027.3698688091413,41.36942725276118,0.25,0
AlegAATr,equal,5,30,1,cabsonecat,1571.6174348960174,182.93364315689124,0.6,0
AlegAATr,equal,5,30,1,cabsonecat,721.4204731813286,336.08728052313955,1.0,1
AlegAATr,equal,5,30,1,cabsonecat,1262.4696044126042,335.48913761160725,0.6,0
AlegAATr,equal,5,30,1,cabsonecat,503.0723729238782,0.6885843631376384,0.4,0
AlegAATr,equal,5,30,1,cabsonecat,244.5419181603759,119.63095042204004,1.0,1
EEE,equal,20,30,0,cabsonecat,9569.857001103006,100.86050778855756,0.05,0
EEE,equal,20,30,0,cabsonecat,7721.677905977819,45.05249936851708,0.05,0
EEE,equal,20,30,0,cabsonecat,8492.737004994018,49.91509228290691,0.05,0
EEE,equal,20,30,0,cabsonecat,9045.084422256443,26.127008606708827,0.05,0
EEE,equal,20,30,0,cabsonecat,9680.52394611755,22.542476147669,0.05,0
EXP4,equal,20,10,0,cabstwocats,1821.3259648863143,69.92823888264182,0.05,0
EXP4,equal,20,10,0,cabstwocats,1821.949301552642,52.31030362492404,0.05,0
EXP4,equal,20,10,0,cabstwocats,2054.6665337197974,118.23843766797299,0.95,0
EXP4,equal,20,10,0,cabstwocats,1813.6561867945722,87.7063634314886,0.05,0
EXP4,equal,20,10,0,cabstwocats,1933.3094233051984,101.0124871482052,0.75,0
SW-UCB,equal,10,30,0,cabsonecat,2710.9691068147704,40.44793300386067,0.1,0
SW-UCB,equal,10,30,0,cabsonecat,3219.3166989644187,91.38548922260088,0.1,0
SW-UCB,equal,10,30,0,cabsonecat,2936.030728888657,57.52938492619879,0.1,0
SW-UCB,equal,10,30,0,cabsonecat,2965.423278778877,131.07297096793272,0.3,0
SW-UCB,equal,10,30,0,cabsonecat,4326.42339530875,38.68180035900226,0.1,0
D-UCB,equal,10,40,0,banditsociety,1311.685608844017,104.9845350708142,0.3,0
D-UCB,equal,10,40,0,banditsociety,1102.403096988912,127.33147288649512,0.8,0
D-UCB,equal,10,40,0,banditsociety,1015.0016501774177,87.22180994030006,0.8,0
D-UCB,equal,10,40,0,banditsociety,1357.1544645713911,169.75273736733084,0.8,0
D-UCB,equal,10,40,0,banditsociety,1429.7421794363704,162.64990041326902,0.8,0
DQN,equal,10,30,2,cabstwocats,739.700373388281,73.97003733882812,1.0,1
DQN,equal,10,30,2,cabstwocats,688.8763254595148,0.2447943080562343,0.1,0
DQN,equal,10,30,2,cabstwocats,698.6550036566255,3.3306690738754696e-16,0.1,0
DQN,equal,10,30,2,cabstwocats,739.700373388281,73.97003733882812,1.0,1
